gameID,player,numTricks,numParticles,lambda,useHeuristic,mcIterations,selfish,score,tricksWon,bid,dealer
50,1,8,1000,1.3,False,0,True,0,2,0,1
50,2,8,1000,1.3,False,0,True,0,2,3,1
51,0,8,1000,1.3,True,50,True,15,5,5,0
51,1,8,1000,1.3,False,0,True,11,1,1,0
51,2,8,1000,1.3,False,0,True,0,2,3,0
52,0,8,1000,1.3,True,50,True,0,3,1,1
52,1,8,1000,1.3,False,0,True,14,4,4,1
52,2,8,1000,1.3,False,0,True,0,1,2,1
53,0,8,1000,1.3,True,50,True,13,3,3,2
53,1,8,1000,1.3,False,0,True,0,0,1,2
53,2,8,1000,1.3,False,0,True,0,5,3,2
54,0,8,1000,1.3,True,50,True,12,2,2,0
54,1,8,1000,1.3,False,0,True,11,1,1,0
54,2,8,1000,1.3,False,0,True,0,5,6,0
55,0,8,1000,1.3,True,50,True,0,3,6,0
55,1,8,1000,1.3,False,0,True,0,4,2,0
55,2,8,1000,1.3,False,0,True,0,1,2,0
56,0,8,1000,1.3,True,50,True,12,2,2,2
56,1,8,1000,1.3,False,0,True,13,3,3,2
56,2,8,1000,1.3,False,0,True,0,3,2,2
57,0,8,1000,1.3,True,50,True,15,5,5,0
57,1,8,1000,1.3,False,0,True,11,1,1,0
57,2,8,1000,1.3,False,0,True,0,2,3,0
58,0,8,1000,1.3,True,50,True,12,2,2,2
58,1,8,1000,1.3,False,0,True,13,3,3,2
58,2,8,1000,1.3,False,0,True,0,3,2,2
59,0,8,1000,1.3,True,50,True,0,2,0,0
59,1,8,1000,1.3,False,0,True,0,2,3,0
59,2,8,1000,1.3,False,0,True,14,4,4,0
60,0,8,1000,1.3,True,50,True,13,3,3,1
60,1,8,1000,1.3,False,0,True,0,3,4,1
60,2,8,1000,1.3,False,0,True,12,2,2,1
61,0,8,1000,1.3,True,50,True,0,5,4,1
61,1,8,1000,1.3,False,0,True,11,1,1,1
61,2,8,1000,1.3,False,0,True,12,2,2,1
62,0,8,1000,1.3,True,50,True,11,1,1,2
62,1,8,1000,1.3,False,0,True,0,5,4,2
62,2,8,1000,1.3,False,0,True,0,2,4,2
63,0,8,1000,1.3,True,50,True,16,6,6,1
63,1,8,1000,1.3,False,0,True,10,0,0,1
63,2,8,1000,1.3,False,0,True,0,2,1,1
64,0,8,1000,1.3,True,50,True,0,1,2,1
64,1,8,1000,1.3,False,0,True,16,6,6,1
64,2,8,1000,1.3,False,0,True,11,1,1,1
65,0,8,1000,1.3,True,50,True,0,2,3,1
65,1,8,1000,1.3,False,0,True,0,5,4,1
65,2,8,1000,1.3,False,0,True,0,1,2,1
66,0,8,1000,1.3,True,50,True,13,3,3,0
66,1,8,1000,1.3,False,0,True,13,3,3,0
66,2,8,1000,1.3,False,0,True,0,2,3,0
67,0,8,1000,1.3,True,50,True,0,4,2,0
67,1,8,1000,1.3,False,0,True,11,1,1,0
67,2,8,1000,1.3,False,0,True,0,3,6,0
68,0,8,1000,1.3,True,50,True,11,1,1,2
68,1,8,1000,1.3,False,0,True,0,2,4,2
68,2,8,1000,1.3,False,0,True,0,5,4,2
69,0,8,1000,1.3,True,50,True,11,1,1,2
69,1,8,1000,1.3,False,0,True,0,4,2,2
69,2,8,1000,1.3,False,0,True,0,3,4,2
70,0,8,1000,1.3,True,50,True,0,3,2,0
70,1,8,1000,1.3,False,0,True,13,3,3,0
70,2,8,1000,1.3,False,0,True,12,2,2,0
71,0,8,1000,1.3,True,50,True,0,4,3,1
71,1,8,1000,1.3,False,0,True,0,3,5,1
71,2,8,1000,1.3,False,0,True,11,1,1,1
