card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
TH,high,True,1,1,-2,0,2,2
QH,high,False,7,2,2,2,5,10
4D,low,True,2,1,2,2,5,9
3H,low,False,5,0,0,1,5,5
KC,veryhigh,False,4,2,5,1,1,10
4C,low,False,3,1,4,1,-1,6
AH,veryhigh,False,2,4,2,1,4,10
AD,veryhigh,False,1,3,2,1,4,9
2S,low,False,4,2,2,1,4,8
7C,mediumlow,True,3,2,2,5,0,10
2D,low,False,2,1,2,5,-1,8
TH,high,False,2,0,2,3,-4,2
KC,veryhigh,False,3,4,0,4,1,10
2C,low,False,2,3,0,3,1,8
7S,mediumlow,True,4,2,0,2,0,5
4S,low,True,2,1,0,2,-1,3
KS,veryhigh,False,2,2,3,2,2,10
5S,low,False,1,1,1,2,1,6
5C,low,False,2,0,-1,1,1,2
JD,high,False,3,2,3,1,5,10
9D,mediumHigh,False,2,1,2,0,4,6
TS,high,True,1,0,2,0,4,5
2S,low,True,6,5,0,0,6,10
5S,low,True,5,4,-1,0,5,7
7S,mediumlow,True,4,3,-1,0,5,6
2C,low,False,1,2,-1,0,5,5
4H,low,False,1,1,-1,0,4,3
2S,low,True,4,4,1,3,1,10
9D,mediumHigh,False,3,3,-2,2,1,5
KD,veryhigh,False,2,2,-2,1,1,3
KC,veryhigh,False,3,5,2,0,4,10
QH,high,True,3,4,1,0,4,8
KD,veryhigh,False,3,3,1,0,4,7
AH,veryhigh,True,2,2,1,0,4,6
4C,low,False,2,1,1,0,4,5
AS,veryhigh,False,1,5,2,0,2,10
TC,high,False,3,4,2,0,2,9
8H,mediumHigh,False,2,3,2,-1,2,7
QD,high,True,2,2,1,-1,2,5
KD,veryhigh,True,1,1,1,-1,2,4
2C,low,False,2,0,1,-1,2,3
2D,low,True,6,5,2,1,1,10
7D,mediumlow,True,5,4,0,1,1,7
KD,veryhigh,True,3,3,0,-2,1,3
QD,high,True,2,2,0,-2,1,2
TS,high,False,5,2,3,3,3,10
5C,low,False,3,1,3,3,3,9
QS,high,False,1,0,1,1,1,2
TC,high,False,2,1,6,2,0,10
4H,low,False,4,0,6,2,-1,8
KH,veryhigh,False,4,4,2,0,5,10
AH,veryhigh,False,3,3,2,0,5,9
9D,mediumHigh,True,3,2,2,0,5,8
9H,mediumHigh,False,2,1,0,0,4,4
5H,low,False,4,1,4,3,1,10
KH,veryhigh,False,2,2,2,4,4,10
7H,mediumlow,False,1,1,2,4,4,9
3S,low,True,3,2,4,4,1,10
KD,veryhigh,False,2,1,4,2,-1,5
3D,low,False,1,0,4,2,-1,4
AS,veryhigh,False,1,2,4,2,0,10
KC,veryhigh,False,3,1,4,2,0,9
3C,low,False,2,0,3,1,0,6
8D,mediumHigh,False,2,1,4,1,5,10
3C,low,True,1,0,2,0,4,5
3D,low,False,5,0,2,7,2,10
TH,high,False,2,3,1,1,4,10
4D,low,True,4,2,1,1,3,8
7D,mediumlow,True,2,1,0,1,2,5
QD,high,True,1,0,0,1,2,4
5S,low,False,2,-1,0,1,2,3
QH,high,True,2,3,2,2,4,10
4D,low,False,2,2,2,2,4,9
5C,low,False,5,1,2,1,4,7
3C,low,False,4,0,2,0,4,5
6S,mediumlow,False,3,3,3,1,2,10
9S,mediumHigh,False,1,2,2,1,2,8
8H,mediumHigh,True,3,1,2,0,2,6
AD,veryhigh,False,3,4,4,0,1,10
5C,low,False,2,3,4,0,1,9
6S,mediumlow,True,3,2,3,-1,-2,3
7S,mediumlow,True,2,1,3,-1,-2,2
5S,low,True,3,2,3,4,2,10
3D,low,False,3,1,2,4,2,8
6S,mediumlow,False,2,4,1,1,3,10
6H,mediumlow,True,4,3,0,0,1,5
9H,mediumHigh,True,2,2,-1,0,0,2
AS,veryhigh,False,3,3,1,2,3,10
6C,mediumlow,False,1,2,1,2,3,9
QS,high,False,2,1,1,2,1,6
2D,low,True,1,0,1,2,1,5
5S,low,False,5,0,4,3,4,10
TC,high,False,3,-1,4,2,3,7
TS,high,False,4,-2,4,2,3,6
9S,mediumHigh,False,3,-3,4,2,3,5
2S,low,False,1,-4,3,1,3,2
KH,veryhigh,False,2,3,3,1,5,10
3S,low,False,3,2,3,1,5,9
2S,low,False,2,1,1,0,4,4
JC,high,False,4,4,1,3,1,10
7C,mediumlow,False,3,3,1,3,1,9
4H,low,False,3,2,0,3,1,7
AC,veryhigh,False,2,1,0,2,1,5
4D,low,True,1,0,0,2,1,4
7S,mediumlow,True,3,3,1,2,5,10
AC,veryhigh,False,2,2,0,1,3,5
3C,low,False,1,1,0,1,3,4
4H,low,False,1,0,0,0,3,2
7C,mediumlow,True,2,1,2,3,5,10
2S,low,False,3,0,0,2,3,4
AD,veryhigh,False,3,5,1,2,1,10
JS,high,False,3,4,1,2,1,9
7C,mediumlow,True,4,3,1,2,1,8
QC,high,True,2,2,-1,1,-1,2
6C,mediumlow,False,5,3,2,3,1,10
JC,high,False,4,2,2,3,0,8
8S,mediumHigh,True,1,1,2,3,0,7
4C,low,False,3,0,1,3,0,5
KC,veryhigh,False,2,-1,1,3,0,4
TS,high,False,1,2,4,0,5,10
JH,high,False,5,1,3,0,5,8
AS,veryhigh,False,4,3,1,5,0,10
6S,mediumlow,False,3,2,1,5,0,9
5S,low,False,1,1,0,2,-1,3
6H,mediumlow,False,1,0,0,2,-1,2
5C,low,False,3,1,3,4,4,10
9H,mediumHigh,False,1,0,1,2,1,2
8C,mediumHigh,False,2,2,3,3,4,10
2D,low,False,1,1,4,1,5,10
9S,mediumHigh,False,3,0,3,0,3,5
JH,high,False,5,2,2,4,1,10
7D,mediumlow,False,2,1,2,4,0,8
8C,mediumHigh,True,1,0,2,4,-1,6
JS,high,True,3,2,3,1,5,10
5D,low,False,2,1,2,1,2,5
QH,high,True,3,3,5,0,1,10
JD,high,False,5,2,5,0,1,9
7C,mediumlow,False,2,1,5,0,0,7
5D,low,False,4,0,5,-1,0,5
9C,mediumHigh,False,1,-1,5,-1,0,4
TS,high,True,3,1,5,0,5,10
7H,mediumlow,False,1,0,1,0,2,2
AC,veryhigh,True,2,2,4,2,4,10
KS,veryhigh,False,4,1,4,2,4,9
3S,low,False,3,0,4,1,2,5
AC,veryhigh,False,5,3,2,3,3,10
QS,high,False,3,2,2,3,3,9
5D,low,True,1,1,2,3,3,8
5S,low,False,2,0,1,3,2,5
AC,veryhigh,False,4,2,2,3,4,10
6H,mediumlow,False,2,1,2,3,4,9
6D,mediumlow,True,2,0,1,3,2,5
4D,low,False,1,3,1,5,0,10
QS,high,False,4,2,1,5,-1,8
7C,mediumlow,False,2,1,1,5,-1,7
4S,low,False,3,0,0,4,-1,4
7H,mediumlow,False,3,2,4,1,4,10
QH,high,False,2,1,1,1,2,4
QC,high,False,5,2,2,5,0,10
AS,veryhigh,False,2,1,2,5,0,9
6D,mediumlow,True,2,0,2,5,0,8
4H,low,False,1,-1,1,3,0,4
QS,high,False,4,4,0,3,2,10
8H,mediumHigh,False,3,3,0,3,2,9
KS,veryhigh,False,3,2,0,3,0,6
2D,low,True,2,1,0,3,0,5
2S,low,False,2,0,0,2,0,3
TS,high,True,2,3,1,2,6,10
JH,high,False,3,2,1,2,6,9
4C,low,False,2,1,1,2,6,8
6D,mediumlow,False,3,0,1,2,5,6
6D,mediumlow,False,4,1,5,2,1,10
AH,veryhigh,False,1,2,2,3,2,10
2C,low,False,2,1,2,3,2,9
TD,high,False,6,0,2,3,1,7
6D,mediumlow,False,5,-1,2,3,1,6
JD,high,False,3,-2,2,2,0,3
6D,mediumlow,True,3,3,3,0,6,10
JH,high,False,2,2,0,0,6,6
AS,veryhigh,False,4,2,2,4,1,10
6S,mediumlow,False,3,1,2,4,1,9
JS,high,False,2,0,2,4,1,8
TH,high,False,2,-1,2,4,1,7
9D,mediumHigh,True,2,1,5,2,4,10
5H,low,False,3,0,5,2,4,9
2H,low,False,4,1,6,1,4,10
3S,low,False,2,0,5,1,1,5
QH,high,False,1,-1,4,1,1,3
2S,low,False,1,-2,4,1,1,2
2S,low,True,3,3,2,2,4,10
QD,high,False,2,2,0,2,3,6
3S,low,True,2,1,0,2,3,5
5S,low,False,3,1,4,2,1,10
3H,low,False,4,2,4,2,1,10
KH,veryhigh,False,3,1,2,2,1,7
4D,low,False,1,0,2,2,1,6
7S,mediumlow,False,4,1,4,4,2,10
8S,mediumHigh,False,2,2,1,4,5,10
KD,veryhigh,False,4,1,0,4,4,7
5D,low,False,3,0,0,4,4,6
3D,low,False,4,1,3,4,3,10
5C,low,False,4,0,2,3,1,5
3H,low,False,4,3,3,1,2,10
AH,veryhigh,False,3,2,1,1,2,7
AC,veryhigh,False,1,1,1,1,2,6
3S,low,True,1,0,0,1,2,4
8H,mediumHigh,False,2,-1,0,0,2,2
4S,low,False,3,1,6,1,1,10
8D,mediumHigh,False,2,0,3,0,0,4
3H,low,False,2,-1,3,0,0,3
AH,veryhigh,False,2,4,2,1,2,10
7C,mediumlow,False,3,3,2,1,2,9
TC,high,False,2,2,-1,0,2,4
JC,high,False,1,1,-2,0,2,2
JH,high,False,2,1,4,2,4,10
AS,veryhigh,False,4,1,6,2,2,10
3S,low,False,3,0,6,2,2,9
6H,mediumlow,False,1,-1,4,1,1,4
3S,low,True,5,4,2,1,2,10
6S,mediumlow,True,4,3,1,1,-1,5
AS,veryhigh,True,2,2,1,1,-3,2
2D,low,False,3,1,4,3,3,10
QC,high,False,4,3,2,2,1,10
7H,mediumlow,True,4,2,2,2,1,9
4C,low,False,2,1,1,0,0,4
KH,veryhigh,False,3,3,1,3,4,10
3S,low,False,5,2,1,3,4,9
5C,low,True,1,1,1,2,4,7
2S,low,False,4,0,1,2,4,6
JH,high,False,1,-1,1,2,3,4
TS,high,False,3,-2,1,2,3,3
KS,veryhigh,False,4,3,2,4,0,10
7D,mediumlow,True,2,2,2,4,0,9
3S,low,False,3,1,1,4,0,7
8S,mediumHigh,False,2,0,0,4,0,5
QS,high,False,2,2,0,3,7,10
5C,low,True,2,1,0,3,7,9
5D,low,False,3,0,0,3,6,7
7H,mediumlow,False,3,1,3,3,4,10
TC,high,False,3,0,3,3,3,8
QH,high,False,2,-1,2,3,2,5
4C,low,False,2,-2,2,3,2,4
AC,veryhigh,False,5,3,4,2,0,10
AS,veryhigh,True,2,2,4,2,0,9
8C,mediumHigh,False,4,1,4,2,0,8
AH,veryhigh,True,4,5,0,1,5,10
KH,veryhigh,True,3,4,0,1,5,9
5H,low,True,2,3,0,1,5,8
TC,high,False,2,2,0,1,5,7
TH,high,True,1,1,0,1,4,5
9D,mediumHigh,False,3,0,0,1,4,4
6S,mediumlow,False,3,6,0,2,1,10
KD,veryhigh,True,4,5,0,2,0,8
7C,mediumlow,False,2,4,0,2,0,7
TS,high,False,2,3,0,1,-1,4
8C,mediumHigh,False,4,2,3,2,2,10
KC,veryhigh,False,3,1,3,1,2,8
2H,low,False,3,0,3,1,2,7
