card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
TH,high,False,3,2,2,1,7,10
2H,low,False,2,1,0,1,6,6
5S,low,True,1,0,0,-1,6,3
8C,mediumHigh,False,1,2,4,2,1,10
3D,low,False,3,1,4,2,1,9
2S,low,False,2,0,2,0,1,4
3H,low,False,2,1,3,4,3,10
5S,low,False,2,0,1,2,2,4
JS,high,False,3,1,4,3,1,10
7S,mediumlow,False,2,0,4,3,1,9
2C,low,False,3,-1,2,2,1,5
AD,veryhigh,False,3,3,2,4,2,10
AS,veryhigh,False,3,2,2,4,2,9
QC,high,False,3,1,2,4,2,8
8S,mediumHigh,False,2,0,2,4,2,7
4C,low,False,1,-1,2,3,1,4
5H,low,False,3,3,3,2,1,10
AC,veryhigh,False,5,2,2,2,0,7
TC,high,False,4,1,2,2,0,6
3C,low,False,3,0,2,2,0,5
7S,mediumlow,False,5,1,2,2,6,10
5S,low,False,3,0,0,0,4,3
6D,mediumlow,True,2,2,1,6,2,10
KH,veryhigh,False,1,1,1,4,2,7
6C,mediumlow,False,3,0,1,4,2,6
JD,high,False,1,2,2,4,3,10
7C,mediumlow,True,4,1,2,4,3,9
JH,high,False,1,0,2,3,0,4
2C,low,True,2,-1,2,3,-1,2
AH,veryhigh,False,4,2,3,2,2,10
9C,mediumHigh,False,4,1,3,2,2,9
4H,low,False,3,0,3,2,1,7
7C,mediumlow,False,2,-1,2,1,1,4
9S,mediumHigh,False,4,3,1,3,4,10
JD,high,True,2,2,0,2,3,6
9C,mediumHigh,False,1,1,0,2,3,5
2S,low,False,3,0,0,2,2,3
TS,high,False,1,4,4,0,0,10
AD,veryhigh,True,3,3,3,-1,-2,5
KD,veryhigh,True,2,2,3,-1,-2,4
TC,high,False,1,1,3,-1,-2,3
6C,mediumlow,True,4,3,3,4,1,10
TD,high,False,3,2,2,4,1,8
3S,low,False,1,1,2,1,1,4
QD,high,False,2,2,4,1,5,10
TC,high,False,2,1,4,1,5,9
5S,low,False,2,0,3,0,2,3
QS,high,False,3,2,2,4,1,10
7C,mediumlow,False,3,1,2,4,1,9
TH,high,True,1,0,-1,2,0,2
9H,mediumHigh,False,2,3,4,1,1,10
TC,high,False,2,2,4,0,0,7
AH,veryhigh,False,4,3,5,0,3,10
TC,high,False,1,2,5,0,3,9
TD,high,False,3,1,3,0,3,6
5D,low,False,2,0,1,0,3,3
TS,high,True,3,3,1,3,4,10
4H,low,False,2,2,1,3,4,9
3S,low,True,2,1,1,1,4,6
QD,high,False,1,0,0,1,3,3
4D,low,False,3,3,2,1,5,10
AH,veryhigh,True,2,2,0,1,4,6
JS,high,False,3,1,0,1,4,5
2H,low,True,1,0,-1,1,4,3
3S,low,False,2,-1,-1,1,4,2
KC,veryhigh,False,7,1,6,0,2,10
7H,mediumlow,False,3,0,6,0,2,9
AS,veryhigh,False,3,2,1,5,3,10
AH,veryhigh,False,4,1,1,5,3,9
4S,low,False,2,0,1,5,3,8
AC,veryhigh,False,4,2,0,5,4,10
TC,high,False,3,1,0,5,4,9
3H,low,False,4,0,0,3,4,6
2S,low,False,2,1,6,3,1,10
7D,mediumlow,False,2,0,4,0,1,4
6H,mediumlow,False,5,5,2,0,2,10
QS,high,True,3,4,2,-2,2,7
AH,veryhigh,False,4,3,2,-2,2,6
7H,mediumlow,False,3,2,2,-2,2,5
TS,high,True,2,1,2,-2,2,4
5S,low,True,1,0,2,-2,2,3
8H,mediumHigh,False,2,-1,2,-2,2,2
AC,veryhigh,True,5,5,0,0,7,10
5S,low,False,4,4,0,0,7,9
3C,low,True,3,3,-1,0,6,6
2S,low,False,3,2,-1,0,5,4
AD,veryhigh,False,2,4,0,1,6,10
6S,mediumlow,False,2,3,0,1,6,9
5D,low,False,1,2,0,0,6,7
JH,high,False,1,1,0,-3,5,2
7H,mediumlow,False,1,2,3,3,1,10
QC,high,False,3,1,1,3,0,6
JH,high,False,5,1,3,2,6,10
9C,mediumHigh,False,1,2,2,4,1,10
6H,mediumlow,True,3,1,1,4,1,8
4H,low,True,1,0,1,4,0,6
6S,mediumlow,False,3,4,2,1,5,10
KH,veryhigh,True,2,3,1,1,3,6
4S,low,False,2,2,1,1,3,5
KS,veryhigh,False,5,4,2,1,4,10
3H,low,True,4,3,2,1,4,9
AH,veryhigh,True,2,2,2,0,3,6
3S,low,False,4,1,2,0,3,5
2S,low,False,3,0,2,-1,3,3
3H,low,False,3,2,4,2,1,10
JC,high,False,1,1,2,-1,1,4
KC,veryhigh,False,4,4,0,3,4,10
5C,low,False,3,3,0,3,4,9
QS,high,True,3,2,0,2,3,6
KC,veryhigh,True,4,5,1,1,4,10
JH,high,False,4,4,0,1,4,8
KH,veryhigh,False,3,3,0,1,4,7
JC,high,True,1,2,0,0,3,4
2H,low,False,2,1,0,0,3,3
6S,mediumlow,False,3,3,5,0,1,10
TS,high,False,2,2,2,-1,0,4
7S,mediumlow,False,1,1,2,-2,0,2
AD,veryhigh,False,5,2,2,6,1,10
6C,mediumlow,False,3,1,2,6,1,9
3H,low,False,3,2,1,5,1,10
5S,low,True,2,1,0,3,-2,3
QD,high,False,2,3,4,0,1,10
TC,high,False,4,2,4,0,1,9
2D,low,False,1,1,2,0,1,6
KH,veryhigh,True,2,0,1,0,1,4
AH,veryhigh,True,1,-1,1,0,1,3
8C,mediumHigh,False,2,-2,1,0,1,2
8D,mediumHigh,False,2,1,5,4,1,10
2S,low,False,3,0,3,2,0,4
AC,veryhigh,False,3,2,3,1,6,10
2C,low,False,2,1,3,1,6,9
6D,mediumlow,False,1,0,3,-2,6,5
2D,low,False,3,2,4,3,2,10
QH,high,True,2,1,3,3,0,6
2S,low,False,3,0,3,2,0,4
AH,veryhigh,False,6,1,3,4,3,10
2H,low,False,5,0,3,4,3,9
6D,mediumlow,False,4,0,4,4,1,10
7S,mediumlow,False,4,4,2,2,1,10
AC,veryhigh,False,3,3,2,1,1,8
QS,high,False,3,2,2,1,1,7
5C,low,False,1,1,0,1,0,3
2H,low,False,3,1,4,1,5,10
6S,mediumlow,False,2,0,4,0,5,8
QS,high,False,1,-1,3,0,3,4
8C,mediumHigh,False,2,-2,3,0,3,3
9C,mediumHigh,False,5,1,2,6,2,10
7H,mediumlow,False,4,1,4,0,7,10
3H,low,False,3,0,2,-1,6,5
KH,veryhigh,False,2,-1,2,-2,6,3
AD,veryhigh,False,4,3,3,0,3,10
AH,veryhigh,False,3,2,3,0,3,9
7D,mediumlow,False,3,1,3,0,3,8
3D,low,False,2,0,2,-2,3,4
3H,low,False,4,2,2,3,2,10
JD,high,False,1,1,1,1,2,6
9C,mediumHigh,True,3,0,1,1,2,5
9H,mediumHigh,False,2,2,4,3,2,10
5C,low,True,4,1,4,3,2,9
7H,mediumlow,False,1,0,0,2,1,2
AS,veryhigh,True,2,1,3,4,1,10
JH,high,False,3,0,3,4,1,9
6D,mediumlow,False,1,1,4,1,5,10
4C,low,False,5,0,3,0,4,6
6C,mediumlow,False,4,-1,2,0,4,4
KC,veryhigh,False,3,-2,2,0,4,3
TH,high,False,6,1,4,4,2,10
4H,low,False,5,0,1,4,2,6
7H,mediumlow,False,4,0,4,4,3,10
KH,veryhigh,False,4,2,5,0,4,10
4H,low,False,3,1,5,0,4,9
7S,mediumlow,False,1,0,2,0,4,5
5D,low,True,4,3,1,3,4,10
7D,mediumlow,True,3,2,1,1,4,7
TH,high,False,1,1,1,1,4,6
8C,mediumHigh,False,2,0,1,1,2,3
KD,veryhigh,False,2,4,2,3,0,10
AH,veryhigh,False,3,3,0,2,-1,5
JH,high,False,2,2,0,2,-1,4
9D,mediumHigh,False,1,1,0,2,-1,3
6C,mediumlow,False,3,0,6,3,2,10
2H,low,True,1,-1,5,1,2,6
3H,low,False,4,1,5,2,3,10
2S,low,False,1,0,2,1,1,3
9S,mediumHigh,False,3,3,2,1,5,10
9H,mediumHigh,False,2,2,2,1,3,7
6C,mediumlow,True,3,1,2,1,2,5
2C,low,True,2,0,2,0,1,2
