card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
6C,mediumlow,False,2,1,1,2,0,5
2C,low,False,1,0,0,2,0,3
AH,veryhigh,False,6,3,3,4,1,10
7H,mediumlow,False,5,2,3,4,1,9
3H,low,False,4,1,3,4,0,7
3S,low,True,2,0,2,4,0,5
KC,veryhigh,False,2,2,3,3,3,10
9C,mediumHigh,False,1,1,3,3,3,9
AS,veryhigh,False,2,4,1,4,2,10
9S,mediumHigh,False,1,3,1,4,2,9
8D,mediumHigh,False,1,2,0,1,1,3
9D,mediumHigh,False,3,2,1,5,3,10
5S,low,False,3,1,1,4,2,7
8S,mediumHigh,False,1,3,1,3,4,10
2D,low,True,4,2,1,2,4,8
5D,low,True,2,1,1,2,3,6
2C,low,False,3,0,1,1,2,3
KC,veryhigh,False,3,4,2,0,3,10
8D,mediumHigh,False,3,3,2,0,3,9
7H,mediumlow,False,2,2,1,0,3,7
2D,low,False,2,1,1,-1,2,4
KH,veryhigh,False,2,3,3,2,1,10
7S,mediumlow,False,2,2,2,2,0,7
5D,low,False,3,1,1,2,0,5
9C,mediumHigh,True,1,0,1,2,-1,3
9H,mediumHigh,False,3,3,3,3,2,10
AC,veryhigh,False,3,2,1,3,0,5
7C,mediumlow,False,2,1,1,3,0,4
6D,mediumlow,False,3,2,5,2,0,10
AS,veryhigh,False,2,1,3,1,-1,5
5D,low,False,1,0,3,1,-1,4
JD,high,False,3,3,1,2,6,10
9H,mediumHigh,False,2,2,1,2,6,9
3S,low,True,2,1,0,1,2,2
8S,mediumHigh,False,5,3,1,5,2,10
6S,mediumlow,False,4,2,1,4,0,6
KH,veryhigh,False,4,3,2,3,1,10
AH,veryhigh,False,3,2,2,3,1,9
7D,mediumlow,False,1,1,2,3,1,8
6C,mediumlow,False,3,0,1,3,1,6
QC,high,False,1,-1,0,2,0,2
TC,high,False,4,4,1,4,2,10
JH,high,True,2,3,1,4,2,9
AC,veryhigh,False,3,2,0,4,2,7
2D,low,False,2,1,0,4,2,6
2H,low,True,1,0,0,4,1,4
8C,mediumHigh,False,4,2,1,3,5,10
7S,mediumlow,False,3,1,1,2,4,7
4S,low,False,2,0,-1,2,4,4
JS,high,False,1,-1,-2,2,4,2
3S,low,False,3,2,2,5,2,10
TC,high,False,2,1,-1,5,2,6
8C,mediumHigh,False,4,1,4,2,2,10
QC,high,False,3,0,4,2,1,8
QH,high,False,3,-1,4,2,1,7
JC,high,False,3,3,3,1,2,10
3H,low,False,2,2,3,1,2,9
9S,mediumHigh,False,3,1,2,1,1,6
3C,low,False,2,0,2,1,0,4
8D,mediumHigh,False,3,3,1,1,7,10
9C,mediumHigh,True,4,2,1,1,6,8
4C,low,True,3,1,1,1,6,7
6H,mediumlow,False,2,0,1,1,3,3
QS,high,False,5,3,2,1,6,10
2S,low,False,3,2,-1,-1,6,4
8S,mediumHigh,False,2,1,-1,-1,5,2
4S,low,False,3,1,4,5,1,10
7H,mediumlow,False,3,0,3,4,0,6
5S,low,True,2,3,4,2,0,10
JH,high,False,1,2,3,1,0,7
2H,low,False,3,3,2,3,1,10
6D,mediumlow,False,3,2,2,3,0,8
3S,low,True,2,1,2,2,0,6
4D,low,False,1,0,1,1,-1,2
AC,veryhigh,False,3,3,2,2,2,10
AS,veryhigh,False,3,2,2,2,2,9
8C,mediumHigh,False,2,1,2,2,2,8
2H,low,True,1,0,2,1,0,4
AC,veryhigh,False,3,2,4,1,4,10
QC,high,False,2,1,4,1,4,9
4H,low,False,6,0,4,1,4,8
KH,veryhigh,True,4,4,0,4,1,10
7D,mediumlow,False,3,3,0,4,1,9
4D,low,False,1,2,0,2,1,6
QH,high,True,1,1,-1,1,1,3
5S,low,False,2,0,-1,1,1,2
2S,low,False,3,1,5,2,1,10
2H,low,False,1,0,3,0,-2,2
AS,veryhigh,False,5,4,0,3,2,10
AC,veryhigh,False,2,3,0,3,2,9
TS,high,False,4,2,0,3,2,8
2H,low,False,1,1,0,3,2,7
JD,high,True,1,0,0,1,1,3
4S,low,False,2,-1,0,1,1,2
3D,low,True,2,1,3,5,2,10
6C,mediumlow,False,3,0,2,5,1,7
6C,mediumlow,False,2,1,3,3,4,10
AD,veryhigh,False,5,2,2,5,0,10
JD,high,False,4,1,2,5,0,9
7C,mediumlow,False,4,2,2,4,1,10
QC,high,False,3,1,2,4,1,9
2C,low,False,1,0,0,2,0,3
AD,veryhigh,False,4,2,4,1,4,10
5S,low,False,1,1,4,1,4,9
6C,mediumlow,False,3,0,3,0,4,6
JS,high,False,3,4,3,1,1,10
4D,low,False,3,3,3,1,1,9
QC,high,True,2,2,3,0,0,6
QD,high,False,2,1,3,0,0,5
3C,low,True,4,6,2,0,1,10
8H,mediumHigh,False,3,5,1,0,1,8
KD,veryhigh,False,3,4,0,0,1,6
AD,veryhigh,False,2,3,0,0,1,5
9H,mediumHigh,False,2,2,0,0,1,4
5C,low,True,4,3,3,2,1,10
3C,low,True,3,2,3,1,1,8
TH,high,False,2,3,4,2,0,10
TD,high,False,1,2,4,2,0,9
4H,low,False,3,3,3,1,2,10
AS,veryhigh,True,2,2,2,1,2,8
AC,veryhigh,False,2,1,2,1,2,7
4D,low,False,2,0,2,1,2,6
3H,low,False,3,1,2,5,4,10
4S,low,False,2,2,2,4,3,10
JH,high,True,3,1,1,3,2,6
2H,low,True,2,0,1,3,2,5
5S,low,False,3,4,3,0,1,10
JC,high,False,3,3,2,0,1,8
KS,veryhigh,False,2,2,0,-1,1,4
3S,low,False,1,1,0,-1,1,3
QH,high,True,1,0,0,-1,1,2
QS,high,False,4,2,4,5,0,10
3C,low,True,2,1,4,5,0,9
4S,low,False,3,0,3,5,0,7
4H,low,True,4,3,3,2,0,10
5H,low,True,2,2,-1,-1,0,2
TS,high,False,1,5,0,2,1,10
JD,high,False,3,4,-1,2,1,8
KD,veryhigh,False,1,3,-2,1,1,5
AH,veryhigh,True,2,2,-2,1,1,4
JC,high,False,2,1,-2,1,1,3
KH,veryhigh,True,1,0,-2,1,1,2
JS,high,False,1,3,1,3,5,10
2C,low,False,3,2,0,3,5,8
3H,low,False,1,1,0,2,2,3
4C,low,True,4,2,3,6,0,10
2H,low,False,1,1,2,1,0,3
5D,low,False,2,4,1,3,0,10
6C,mediumlow,False,2,3,1,2,0,8
9C,mediumHigh,False,1,2,0,2,0,6
3S,low,True,3,1,0,0,0,3
2D,low,True,4,3,2,1,5,10
7C,mediumlow,False,2,2,0,1,5,7
7D,mediumlow,True,3,1,-1,0,5,4
6D,mediumlow,True,2,0,-1,0,4,2
AS,veryhigh,False,4,4,2,2,1,10
AH,veryhigh,False,3,3,2,2,1,9
AC,veryhigh,False,2,2,2,2,1,8
4H,low,False,2,1,2,2,1,7
JD,high,False,1,3,3,3,2,10
2S,low,False,1,2,3,2,2,8
2H,low,True,2,1,3,2,1,6
3C,low,False,4,0,3,2,0,4
AH,veryhigh,False,3,3,2,3,4,10
6H,mediumlow,False,2,2,2,3,4,9
5C,low,True,2,1,1,3,3,6
2C,low,True,1,0,0,3,3,4
6C,mediumlow,True,3,2,3,4,2,10
TS,high,False,2,1,3,4,1,8
3D,low,False,3,0,3,4,1,7
2H,low,True,4,2,3,1,6,10
5H,low,True,2,1,1,1,4,5
3D,low,False,3,0,1,1,3,3
6S,mediumlow,False,3,1,4,3,1,10
2C,low,False,3,0,4,0,-1,4
JC,high,False,1,-1,4,-1,-1,2
TS,high,False,2,3,0,4,4,10
JC,high,True,2,2,0,0,1,2
