card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
6H,mediumlow,False,1,2,-1,0,2,4
JS,high,True,2,1,-1,0,2,3
8S,mediumHigh,True,1,0,-1,0,2,2
AH,veryhigh,False,3,6,0,1,4,10
3H,low,False,2,5,0,1,4,9
QC,high,True,3,4,-2,0,4,5
KD,veryhigh,False,1,3,-2,0,4,4
TC,high,True,1,2,-2,0,3,2
JD,high,False,2,4,5,0,0,10
8H,mediumHigh,True,4,3,5,0,0,9
2H,low,True,2,2,3,-2,0,4
9H,mediumHigh,False,2,1,4,3,1,10
TC,high,False,2,0,2,2,0,5
JD,high,False,1,-1,2,2,0,4
9C,mediumHigh,False,1,-2,2,2,-1,2
JC,high,False,4,4,1,0,7,10
AH,veryhigh,False,3,3,0,0,6,7
TC,high,False,2,2,0,0,6,6
TH,high,False,2,1,0,0,5,4
5C,low,False,1,0,0,0,4,2
AD,veryhigh,False,2,4,2,2,3,10
AC,veryhigh,True,2,3,2,2,3,9
4S,low,False,5,2,2,2,3,8
9S,mediumHigh,True,3,1,2,2,7,10
6S,mediumlow,True,1,0,1,2,4,5
QD,high,False,4,2,3,1,5,10
7D,mediumlow,False,3,1,2,0,5,7
6S,mediumlow,True,2,0,2,0,5,6
TD,high,False,2,1,3,4,1,10
2C,low,True,1,0,1,1,-1,2
AC,veryhigh,False,4,2,1,5,1,10
9D,mediumHigh,True,2,1,1,5,1,9
QD,high,True,1,0,-1,4,1,5
5C,low,False,3,-1,-1,3,1,3
5S,low,False,3,5,2,1,1,10
JH,high,True,4,4,2,0,1,8
TH,high,True,3,3,2,0,1,7
4C,low,False,3,2,2,-1,1,5
TC,high,False,1,1,2,-1,-1,2
TS,high,False,4,1,2,6,2,10
2C,low,False,3,0,1,5,-1,4
AH,veryhigh,True,4,3,4,2,0,10
4H,low,True,3,2,4,2,0,9
8D,mediumHigh,False,3,2,1,4,2,10
2H,low,True,2,1,1,4,1,8
6S,mediumlow,False,3,0,-1,4,1,5
6D,mediumlow,False,1,-1,-1,4,1,4
TD,high,True,3,3,2,1,6,10
8H,mediumHigh,False,2,2,1,1,6,8
6H,mediumlow,False,3,1,4,3,1,10
TS,high,True,5,6,1,1,3,10
7C,mediumlow,False,3,5,1,1,3,9
KS,veryhigh,True,4,4,1,-1,2,5
AH,veryhigh,False,4,4,1,3,3,10
AS,veryhigh,False,2,3,1,3,3,9
KC,veryhigh,False,2,2,1,3,3,8
8C,mediumHigh,True,3,2,2,4,3,10
5C,low,True,2,1,2,4,1,7
4D,low,False,1,0,2,3,0,4
4S,low,True,3,2,2,2,5,10
5D,low,False,2,1,-2,2,3,3
5S,low,False,3,2,5,1,1,10
9S,mediumHigh,False,2,1,5,0,1,8
7D,mediumlow,False,1,3,1,3,4,10
AS,veryhigh,False,3,2,1,3,3,8
8S,mediumHigh,False,2,1,1,3,3,7
6H,mediumlow,False,5,1,4,3,4,10
7H,mediumlow,False,3,0,0,2,3,3
6H,mediumlow,False,3,2,3,3,1,10
4S,low,True,2,1,1,1,0,4
7D,mediumlow,False,1,0,0,1,0,2
KH,veryhigh,False,2,4,4,0,1,10
8D,mediumHigh,False,2,3,1,0,-1,4
AC,veryhigh,True,1,2,1,-1,-1,2
6C,mediumlow,False,1,1,4,5,1,10
7D,mediumlow,False,2,0,2,2,-1,2
JC,high,False,3,2,5,1,3,10
7H,mediumlow,True,1,1,5,1,3,9
9D,mediumHigh,False,3,2,1,3,5,10
8C,mediumHigh,False,3,1,1,3,5,9
4H,low,True,1,0,0,1,3,3
4D,low,False,5,1,5,3,0,10
3S,low,False,2,0,4,-1,-1,3
9C,mediumHigh,False,2,1,3,3,2,10
9H,mediumHigh,False,3,0,1,3,2,7
6H,mediumlow,False,2,-1,1,1,2,4
KH,veryhigh,True,2,2,3,2,2,10
KC,veryhigh,False,4,1,3,2,2,9
2H,low,True,1,0,3,2,2,8
KH,veryhigh,False,6,2,3,2,5,10
3H,low,False,5,1,3,2,5,9
2H,low,False,4,0,3,0,4,5
4C,low,False,2,2,4,1,4,10
8S,mediumHigh,False,3,1,4,0,4,8
8C,mediumHigh,False,4,3,4,1,1,10
AH,veryhigh,False,2,2,4,1,0,8
7C,mediumlow,False,2,1,4,1,0,7
AD,veryhigh,False,3,2,2,5,0,10
7C,mediumlow,False,4,1,2,5,0,9
8C,mediumHigh,False,1,0,0,3,0,4
3C,low,True,3,1,3,3,2,10
3S,low,False,2,0,2,0,2,5
6C,mediumlow,False,3,2,1,5,1,10
8C,mediumHigh,False,2,1,1,3,-1,5
4C,low,False,1,0,1,2,-1,3
9C,mediumHigh,True,2,2,2,2,6,10
AC,veryhigh,True,1,1,2,1,4,6
7D,mediumlow,False,3,0,2,1,4,5
AD,veryhigh,False,3,4,2,1,2,10
7S,mediumlow,True,4,3,2,1,2,9
3H,low,False,1,2,2,1,1,7
3C,low,False,1,1,0,1,1,4
9D,mediumHigh,False,3,2,4,2,3,10
AD,veryhigh,False,1,1,4,-2,0,2
AD,veryhigh,False,3,3,2,3,1,10
7S,mediumlow,True,2,2,2,3,1,9
4H,low,False,3,1,2,3,0,7
3D,low,False,2,0,2,2,0,5
TS,high,True,1,-1,1,2,0,3
QS,high,False,4,2,4,2,1,10
KC,veryhigh,False,4,1,3,2,1,8
3D,low,False,1,3,2,2,2,10
2C,low,False,1,2,2,1,1,7
5S,low,False,4,1,2,0,1,5
8H,mediumHigh,False,3,1,4,3,4,10
4S,low,False,2,0,3,2,4,7
6C,mediumlow,False,3,3,5,1,0,10
AS,veryhigh,False,2,2,3,1,0,7
QC,high,False,2,1,3,1,0,6
9S,mediumHigh,False,3,3,4,1,1,10
KD,veryhigh,False,3,2,3,1,1,8
6H,mediumlow,False,3,1,3,1,1,7
8H,mediumHigh,False,1,0,1,1,0,3
2S,low,True,4,3,3,2,4,10
7H,mediumlow,False,3,2,3,0,3,6
9H,mediumHigh,False,1,1,3,0,1,3
4H,low,True,2,2,2,5,0,10
8C,mediumHigh,False,3,1,1,5,0,8
5C,low,False,1,0,1,3,-2,3
6D,mediumlow,False,2,3,5,0,3,10
TH,high,False,3,2,5,0,2,8
6C,mediumlow,True,4,2,3,4,0,10
2C,low,True,2,1,1,2,-2,3
3H,low,False,2,2,5,0,1,10
AS,veryhigh,False,1,1,5,-1,1,8
QD,high,False,5,0,4,-1,1,6
KD,veryhigh,True,4,4,1,3,1,10
AC,veryhigh,False,2,3,1,3,1,9
3D,low,True,3,2,1,3,1,8
4C,low,False,1,1,1,2,1,6
3H,low,False,2,0,1,0,1,3
JH,high,False,4,3,4,0,5,10
KS,veryhigh,False,2,2,3,0,5,8
9C,mediumHigh,True,3,1,3,0,4,6
3D,low,False,4,2,2,2,6,10
4S,low,False,1,1,3,2,5,10
2C,low,False,4,0,1,2,4,6
8D,mediumHigh,False,4,3,1,4,1,10
8C,mediumHigh,True,3,2,1,3,-1,6
AD,veryhigh,False,1,1,1,1,-2,2
7S,mediumlow,False,4,6,0,3,0,10
KS,veryhigh,False,2,5,-1,2,-1,6
QH,high,True,4,4,-1,2,-1,5
TH,high,True,2,3,-1,1,-1,3
8H,mediumHigh,True,1,2,-1,1,-1,2
JH,high,False,2,5,1,1,4,10
4S,low,True,6,4,1,0,4,8
7S,mediumlow,True,4,3,1,0,1,4
2S,low,True,3,2,1,0,1,3
3S,low,True,2,1,1,0,1,2
KH,veryhigh,False,4,3,1,2,6,10
KC,veryhigh,True,2,2,1,2,6,9
JH,high,False,3,1,1,2,6,8
7C,mediumlow,True,1,0,1,2,6,7
5C,low,True,4,3,1,1,6,10
QD,high,False,2,2,1,-1,4,5
AH,veryhigh,False,1,1,1,-1,3,3
8C,mediumHigh,True,1,0,1,-1,3,2
7S,mediumlow,False,2,1,3,2,6,10
7H,mediumlow,False,3,0,3,0,3,4
3H,low,False,2,1,5,2,3,10
4D,low,False,2,0,3,-1,1,2
8H,mediumHigh,True,1,1,3,2,3,10
4D,low,False,3,0,2,0,3,6
TC,high,False,2,-1,2,-1,3,4
6C,mediumlow,False,2,2,1,5,4,10
TC,high,False,1,1,1,4,2,6
2H,low,False,3,0,1,4,2,5
JC,high,False,4,2,2,6,1,10
QD,high,False,1,1,2,4,-1,5
QD,high,False,3,1,2,4,4,10
KH,veryhigh,True,3,0,2,4,4,9
JC,high,False,2,-1,2,4,4,8
4C,low,False,2,1,3,6,1,10
5S,low,False,3,0,3,4,1,7
KD,veryhigh,False,2,3,2,1,5,10
5C,low,True,3,2,2,1,5,9
2H,low,False,1,1,1,0,4,5
9C,mediumHigh,False,3,2,2,4,3,10
9D,mediumHigh,False,4,1,2,4,3,9
3D,low,True,1,2,2,3,4,10
AH,veryhigh,False,3,1,2,3,2,7
6S,mediumlow,False,4,0,2,3,2,6
AH,veryhigh,False,3,3,2,1,3,10
7H,mediumlow,False,2,2,2,1,3,9
9C,mediumHigh,False,4,1,4,0,6,10
3C,low,False,3,0,4,-1,4,6
AC,veryhigh,False,5,2,3,4,2,10
JC,high,False,4,1,3,4,2,9
2S,low,False,3,0,3,4,2,8
6H,mediumlow,False,5,2,4,1,4,10
AD,veryhigh,False,3,1,4,1,3,8
9H,mediumHigh,False,4,0,4,1,3,7
5S,low,True,3,3,1,4,1,10
KS,veryhigh,True,2,2,-1,3,0,5
QD,high,False,2,1,-1,3,0,4
AS,veryhigh,True,1,0,-1,2,0,2
2S,low,False,4,0,5,3,3,10
6D,mediumlow,False,2,3,5,3,0,10
7S,mediumlow,False,1,2,5,1,0,7
8D,mediumHigh,False,1,1,4,1,0,5
8C,mediumHigh,False,3,0,4,0,0,3
7S,mediumlow,True,4,2,3,2,4,10
4D,low,False,2,1,2,2,4,8
AS,veryhigh,False,4,3,3,2,1,10
JH,high,False,3,2,3,2,1,9
7D,mediumlow,True,2,1,3,2,1,8
2H,low,False,2,0,3,1,1,6
3D,low,False,4,3,2,2,4,10
3H,low,True,2,2,2,0,4,7
JC,high,False,1,1,1,0,4,5
2S,low,False,1,0,1,-1,4,3
8C,mediumHigh,False,1,4,2,2,0,10
KS,veryhigh,True,3,3,1,1,0,7
TS,high,True,2,2,1,1,0,6
3D,low,False,3,1,1,1,0,5
6D,mediumlow,False,3,1,2,5,4,10
7H,mediumlow,False,1,0,1,5,2,6
QD,high,False,1,-1,1,5,2,5
QS,high,True,3,2,3,3,3,10
7S,mediumlow,False,1,2,3,3,1,10
5D,low,False,2,1,2,3,1,8
4D,low,False,1,0,0,3,1,5
3C,low,False,3,3,0,6,0,10
4H,low,True,2,2,-1,5,-1,6
KH,veryhigh,True,1,1,-1,4,-1,4
5C,low,False,2,0,-1,4,-1,3
4S,low,False,2,1,3,5,0,10
JH,high,True,3,0,2,4,-1,6
8D,mediumHigh,False,1,-1,2,3,-3,2
4D,low,False,2,3,2,2,4,10
TD,high,False,1,2,1,2,3,7
KC,veryhigh,False,1,1,1,1,3,5
AS,veryhigh,True,2,0,1,1,3,4
7S,mediumlow,True,1,-1,1,1,3,3
QH,high,False,2,-2,1,1,3,2
3S,low,False,4,0,4,2,6,10
