card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
6C,mediumlow,False,2,-1,3,0,0,4
JC,high,False,1,-2,2,0,0,2
6D,mediumlow,False,3,2,3,2,4,10
2S,low,True,2,1,1,0,3,4
AH,veryhigh,False,3,2,2,4,3,10
2S,low,True,2,1,2,4,3,9
4C,low,False,1,0,1,3,0,3
9D,mediumHigh,True,2,2,3,2,4,10
TS,high,False,3,1,3,2,3,8
2H,low,False,3,0,3,2,3,7
5H,low,False,2,-1,3,2,2,5
7H,mediumlow,False,3,2,4,2,3,10
6C,mediumlow,False,1,1,3,0,1,4
6H,mediumlow,False,2,0,2,0,1,2
3D,low,False,4,1,4,0,6,10
AS,veryhigh,False,1,0,1,0,3,3
KD,veryhigh,False,2,-1,1,0,3,2
QD,high,False,2,4,3,0,2,10
3C,low,False,2,3,3,0,2,9
9H,mediumHigh,False,3,2,2,0,1,6
AC,veryhigh,False,1,1,1,0,1,4
KS,veryhigh,True,1,0,1,0,1,3
TH,high,False,2,-1,1,0,1,2
7D,mediumlow,True,4,3,1,5,2,10
QC,high,False,1,2,1,1,1,4
5D,low,True,2,1,1,1,1,3
TD,high,True,1,0,1,1,1,2
8S,mediumHigh,True,5,5,2,1,0,10
2S,low,True,4,4,2,1,0,9
6D,mediumlow,False,2,3,2,0,0,7
QS,high,True,2,2,1,-2,-1,2
7D,mediumlow,False,1,2,3,3,3,10
8H,mediumHigh,False,4,1,3,3,2,8
8S,mediumHigh,True,1,0,2,1,2,4
5H,low,False,2,-1,2,0,2,2
2D,low,False,5,1,3,6,1,10
5H,low,False,4,3,4,0,2,10
QH,high,False,1,2,3,-1,1,6
3S,low,False,2,1,2,-1,1,4
4D,low,False,3,3,1,2,6,10
3S,low,True,3,2,1,1,5,7
6C,mediumlow,False,1,1,1,0,4,4
KC,veryhigh,False,2,2,4,2,3,10
7D,mediumlow,False,2,1,4,2,3,9
5H,low,False,4,0,3,0,2,4
AH,veryhigh,False,5,2,3,3,4,10
5H,low,False,4,1,3,3,4,9
7C,mediumlow,False,1,0,3,-1,2,2
AD,veryhigh,False,4,1,5,2,1,10
4C,low,False,3,0,5,2,1,9
4S,low,False,3,1,5,1,5,10
4C,low,True,1,0,1,-1,5,3
8C,mediumHigh,False,4,1,3,3,4,10
2C,low,False,1,0,1,-1,3,2
AS,veryhigh,False,7,2,4,3,2,10
QH,high,True,1,1,4,3,2,9
AS,veryhigh,True,4,3,3,1,2,10
2S,low,True,3,2,3,1,2,9
5D,low,False,2,1,3,1,0,6
3C,low,False,2,0,1,0,0,2
8S,mediumHigh,False,1,3,1,3,4,10
9C,mediumHigh,False,4,2,1,2,4,8
JC,high,False,3,1,1,1,2,4
4C,low,False,2,0,1,1,2,3
7H,mediumlow,True,4,2,4,0,6,10
TS,high,False,2,1,1,0,5,5
4D,low,False,2,0,0,0,4,2
AS,veryhigh,False,4,3,3,1,4,10
TD,high,True,2,2,3,1,4,9
TS,high,False,2,1,1,0,1,2
3C,low,True,2,3,1,4,3,10
9D,mediumHigh,False,3,2,1,4,2,8
QH,high,False,2,1,0,4,0,4
4H,low,False,1,0,0,4,0,3
KH,veryhigh,False,3,2,5,0,2,10
2H,low,False,2,1,5,0,2,9
2S,low,False,4,0,4,0,2,7
6S,mediumlow,False,5,1,2,4,4,10
2S,low,False,4,0,2,2,4,7
2H,low,False,4,2,3,3,1,10
AH,veryhigh,False,3,1,3,3,0,8
9D,mediumHigh,False,2,0,3,3,0,7
JD,high,False,1,-1,3,3,-1,5
3S,low,False,4,1,3,3,4,10
7C,mediumlow,False,3,0,1,3,1,4
4H,low,False,4,1,5,2,3,10
KS,veryhigh,False,5,2,2,5,2,10
2S,low,False,4,1,1,4,2,7
2C,low,True,1,0,-1,3,2,3
7C,mediumlow,True,5,4,0,4,1,10
3C,low,True,4,3,0,3,-2,5
3S,low,False,3,2,3,3,1,10
KC,veryhigh,False,3,1,3,2,1,8
5S,low,False,2,0,3,2,1,7
7H,mediumlow,False,2,-1,1,2,1,4
6C,mediumlow,False,2,3,2,2,5,10
4H,low,False,3,2,2,2,2,6
AS,veryhigh,True,1,1,2,2,1,4
5H,low,False,2,0,2,2,1,3
QH,high,False,4,3,2,3,3,10
4C,low,False,2,2,2,3,3,9
9H,mediumHigh,False,3,1,1,3,1,5
9S,mediumHigh,False,4,2,0,7,2,10
QS,high,False,3,1,0,6,2,8
3H,low,True,2,0,0,6,2,7
AS,veryhigh,False,6,2,7,0,0,10
6H,mediumlow,False,2,1,7,0,0,9
TC,high,False,4,4,2,1,2,10
JH,high,False,4,3,2,1,2,9
QH,high,False,3,2,1,0,2,6
KC,veryhigh,False,2,1,1,0,2,5
7S,mediumlow,True,1,0,1,0,2,4
AS,veryhigh,False,5,2,3,2,4,10
7H,mediumlow,True,2,1,3,2,4,9
6S,mediumlow,False,3,1,2,3,3,10
4S,low,False,2,0,1,1,2,5
JS,high,False,2,5,2,1,1,10
AH,veryhigh,True,4,4,2,0,1,8
9C,mediumHigh,False,3,3,2,0,1,7
AC,veryhigh,False,2,2,2,-1,1,5
TC,high,False,1,1,2,-1,0,3
8H,mediumHigh,True,2,0,2,-1,0,2
AS,veryhigh,False,3,4,3,0,2,10
2S,low,False,2,3,3,0,2,9
4C,low,True,3,2,2,-1,2,6
JH,high,False,1,1,0,-1,2,3
4D,low,False,2,0,0,-1,2,2
QH,high,False,3,2,4,1,2,10
KC,veryhigh,False,4,1,2,0,2,6
KD,veryhigh,False,3,2,3,2,2,10
8D,mediumHigh,False,2,1,3,2,2,9
7S,mediumlow,False,4,0,2,2,2,7
8D,mediumHigh,False,4,1,4,3,3,10
3H,low,False,3,0,3,3,3,8
2H,low,False,5,0,2,6,3,10
KH,veryhigh,False,3,-1,1,4,2,5
TH,high,False,2,-2,1,4,2,4
9H,mediumHigh,False,1,-3,1,4,2,3
KC,veryhigh,False,4,2,2,3,4,10
KH,veryhigh,True,2,1,2,3,4,9
3D,low,False,3,0,2,3,4,8
3H,low,True,1,-1,2,3,2,5
5D,low,False,2,2,4,2,1,10
AS,veryhigh,False,2,1,2,1,-2,3
5C,low,False,4,2,2,6,1,10
4S,low,False,2,1,2,5,1,8
4D,low,False,1,2,2,3,2,10
3S,low,False,2,1,2,3,0,7
3C,low,True,1,0,2,2,0,5
QS,high,False,5,3,2,3,0,10
AC,veryhigh,False,2,2,2,3,0,9
6S,mediumlow,False,4,1,2,3,0,8
9H,mediumHigh,True,1,0,1,0,0,3
TS,high,False,2,-1,1,0,0,2
AD,veryhigh,False,5,1,2,8,0,10
3H,low,False,4,0,2,8,0,9
AC,veryhigh,False,5,3,2,3,3,10
9C,mediumHigh,False,4,2,2,3,3,9
9S,mediumHigh,False,2,1,2,3,3,8
3S,low,False,1,0,2,1,2,4
AC,veryhigh,False,4,2,4,2,0,10
KD,veryhigh,False,5,1,4,2,0,9
6H,mediumlow,True,1,0,4,2,0,8
2H,low,False,4,4,2,3,0,10
5D,low,True,3,3,2,2,-1,7
JH,high,False,3,2,2,1,-1,5
9H,mediumHigh,False,2,1,2,0,-1,3
6D,mediumlow,True,1,0,2,0,-1,2
4S,low,True,4,3,1,5,0,10
3D,low,False,1,2,0,2,-1,4
4C,low,False,1,1,0,1,-1,2
AH,veryhigh,False,4,3,2,2,4,10
KS,veryhigh,False,4,2,2,2,4,9
JD,high,True,2,1,2,2,4,8
5H,low,False,3,0,1,2,4,6
3S,low,False,4,0,5,2,4,10
2H,low,False,1,2,4,5,1,10
5C,low,True,2,1,4,4,1,8
8C,mediumHigh,True,1,0,3,3,-1,3
JD,high,False,2,-1,3,3,-1,2
