card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
8D,mediumHigh,False,3,1,0,2,2,6
4H,low,True,1,0,-1,2,2,4
QS,high,False,4,1,3,6,1,10
3S,low,False,2,0,0,3,0,2
2D,low,False,3,2,3,2,4,10
6H,mediumlow,False,2,1,1,1,3,5
3H,low,False,1,0,1,1,2,3
9S,mediumHigh,False,3,1,4,4,0,10
6C,mediumlow,True,1,0,3,1,-3,2
4H,low,False,1,2,1,1,8,10
2S,low,True,2,1,0,1,6,6
2D,low,False,4,0,0,1,5,4
7S,mediumlow,False,1,2,3,3,1,10
9H,mediumHigh,False,2,1,3,1,1,7
5D,low,True,1,0,3,1,1,6
KD,veryhigh,False,2,3,1,2,5,10
2C,low,True,2,2,1,1,0,3
AH,veryhigh,False,3,2,3,2,2,10
2D,low,False,2,1,3,2,2,9
4C,low,True,2,0,1,1,2,5
4D,low,True,3,2,3,2,5,10
7D,mediumlow,True,2,1,2,2,5,8
3D,low,True,1,0,0,1,4,3
KS,veryhigh,False,2,2,6,1,2,10
4D,low,False,4,1,6,1,2,9
9C,mediumHigh,True,2,0,5,0,2,6
8H,mediumHigh,False,1,-1,5,0,2,5
7D,mediumlow,False,3,-2,4,0,2,3
KS,veryhigh,True,3,3,2,4,0,10
2D,low,False,3,2,2,4,0,9
7S,mediumlow,True,2,1,1,3,-1,5
QS,high,True,1,0,1,3,-2,3
5D,low,False,1,-1,1,3,-2,2
2H,low,False,3,1,5,2,0,10
9D,mediumHigh,True,1,0,5,0,0,7
QS,high,False,2,-1,5,0,0,6
9C,mediumHigh,False,2,-2,5,0,0,5
AC,veryhigh,False,5,3,5,0,1,10
4C,low,False,4,2,5,0,1,9
3C,low,False,3,1,4,0,1,7
8H,mediumHigh,False,2,0,3,0,0,4
KD,veryhigh,False,3,3,2,2,4,10
4H,low,True,3,2,2,2,4,9
4C,low,False,3,1,0,2,4,6
KS,veryhigh,False,1,4,1,2,4,10
JH,high,True,2,3,-2,1,3,4
5H,low,False,3,5,0,1,3,10
TC,high,False,2,4,0,-1,2,6
TS,high,True,2,3,0,-2,0,2
AD,veryhigh,False,4,2,4,2,1,10
KH,veryhigh,False,1,1,4,2,1,9
8C,mediumHigh,False,4,0,4,2,1,8
TH,high,False,4,2,4,1,4,10
7S,mediumlow,True,2,1,4,1,4,9
6S,mediumlow,True,1,0,3,1,2,5
AD,veryhigh,True,2,2,2,3,4,10
6C,mediumlow,False,4,1,2,3,4,9
3C,low,False,3,0,2,2,2,5
9S,mediumHigh,False,4,2,3,3,3,10
2C,low,False,2,1,1,3,2,6
6C,mediumlow,False,1,0,1,3,0,3
TD,high,False,3,2,2,4,3,10
5D,low,False,2,1,2,4,3,9
2H,low,False,1,0,2,1,1,3
5D,low,False,5,2,3,4,2,10
TD,high,False,4,1,1,3,2,6
6S,mediumlow,False,1,0,1,2,2,4
TH,high,False,1,3,4,1,1,10
6S,mediumlow,False,5,2,4,1,1,9
6C,mediumlow,True,3,1,3,1,1,7
8C,mediumHigh,True,1,0,1,1,0,3
JC,high,True,3,2,3,1,5,10
JH,high,False,2,1,1,0,3,4
KH,veryhigh,False,2,3,1,5,0,10
KD,veryhigh,False,3,2,1,5,0,9
8S,mediumHigh,False,3,1,1,5,0,8
7S,mediumlow,False,3,1,3,4,3,10
7D,mediumlow,False,2,1,3,3,2,10
2C,low,False,3,0,3,2,2,8
9S,mediumHigh,True,2,-1,1,1,2,4
6S,mediumlow,True,1,-2,1,1,2,3
3H,low,False,2,-3,1,1,2,2
3H,low,False,3,2,2,3,2,10
QS,high,True,1,1,1,3,2,8
6H,mediumlow,False,4,2,2,2,6,10
2S,low,False,1,1,0,2,3,4
2H,low,False,2,0,0,1,3,2
AD,veryhigh,False,2,3,3,1,2,10
4H,low,False,3,2,3,1,2,9
3C,low,False,2,1,3,0,2,7
8H,mediumHigh,False,1,0,3,0,0,4
2D,low,False,3,2,3,2,5,10
KH,veryhigh,False,2,1,3,1,3,6
8S,mediumHigh,True,1,0,1,1,3,3
2C,low,False,4,2,5,0,2,10
KC,veryhigh,False,3,1,5,-1,1,7
2S,low,False,1,0,5,-1,1,6
4C,low,False,2,-1,4,-1,1,4
9S,mediumHigh,False,4,4,3,1,1,10
KD,veryhigh,True,2,3,3,1,1,9
5H,low,False,2,2,3,1,1,8
QC,high,False,1,1,1,1,1,5
8S,mediumHigh,False,2,0,-1,1,1,2
7S,mediumlow,False,3,2,2,6,1,10
KS,veryhigh,False,2,1,0,5,0,5
AH,veryhigh,False,2,2,2,3,5,10
9S,mediumHigh,False,2,1,2,3,5,9
5H,low,False,1,0,2,3,4,7
AS,veryhigh,False,1,6,1,1,1,10
AD,veryhigh,False,2,5,1,1,1,9
JD,high,False,1,4,1,1,1,8
7C,mediumlow,False,4,3,1,1,1,7
KH,veryhigh,True,2,2,1,0,1,5
2C,low,False,3,1,1,0,1,4
KH,veryhigh,False,3,6,2,0,0,10
AH,veryhigh,False,2,5,2,0,0,9
AS,veryhigh,False,2,4,2,0,0,8
5D,low,True,4,3,2,0,0,7
6D,mediumlow,True,3,2,1,0,0,5
2S,low,False,4,3,0,2,6,10
TC,high,False,3,2,-1,2,6,8
7D,mediumlow,True,2,1,-1,2,6,7
4C,low,False,1,0,-2,2,4,3
AS,veryhigh,False,5,2,2,4,3,10
QC,high,False,2,1,2,4,3,9
3S,low,False,4,0,2,4,3,8
KH,veryhigh,False,3,3,3,1,2,10
8C,mediumHigh,False,2,2,3,1,2,9
6S,mediumlow,False,3,1,2,1,2,7
4D,low,True,1,0,1,1,1,4
3H,low,False,3,1,3,2,6,10
3D,low,True,1,0,1,1,2,2
9C,mediumHigh,True,2,2,3,2,2,10
4D,low,False,3,1,3,2,2,9
JC,high,True,1,0,2,2,1,6
6H,mediumlow,False,2,-1,2,2,1,5
AS,veryhigh,False,5,2,2,5,2,10
9S,mediumHigh,False,4,1,2,5,2,9
3C,low,True,1,0,2,4,-1,4
5S,low,False,3,2,3,3,3,10
JC,high,False,2,1,3,2,3,8
9H,mediumHigh,False,2,0,2,1,0,2
JH,high,False,4,4,1,2,4,10
7D,mediumlow,True,3,3,1,1,4,8
JC,high,False,1,2,1,0,3,5
JD,high,True,1,1,1,0,2,3
TH,high,False,2,0,1,0,2,2
6C,mediumlow,False,4,2,3,3,1,10
3C,low,False,3,1,1,3,0,6
3S,low,False,2,0,0,2,0,3
4S,low,True,4,4,1,2,5,10
QH,high,False,3,3,1,1,4,7
6C,mediumlow,False,1,2,1,1,4,6
2S,low,True,2,1,1,1,3,4
5H,low,False,2,0,1,1,2,2
9C,mediumHigh,False,5,0,5,1,5,10
TD,high,False,5,2,3,1,3,10
9H,mediumHigh,True,2,1,3,1,1,7
3D,low,False,3,0,2,-1,1,3
6D,mediumlow,True,5,5,1,0,6,10
6S,mediumlow,False,2,4,1,0,4,7
KC,veryhigh,False,2,3,1,-1,4,5
3D,low,True,2,2,1,-1,3,3
QH,high,True,4,3,0,5,1,10
3S,low,False,2,2,0,5,1,9
7H,mediumlow,True,2,1,0,2,1,5
4C,low,False,4,3,2,1,5,10
5C,low,False,3,2,2,1,4,8
AD,veryhigh,False,3,1,1,0,3,4
8D,mediumHigh,False,2,0,1,0,3,3
KH,veryhigh,False,5,1,4,3,1,10
KD,veryhigh,False,3,2,4,1,2,10
4D,low,False,2,1,4,1,2,9
7H,mediumlow,False,5,0,3,1,1,6
KS,veryhigh,False,3,2,4,1,2,10
QC,high,True,2,1,4,1,2,9
3H,low,False,2,0,1,-1,1,2
7C,mediumlow,False,4,2,2,3,4,10
KC,veryhigh,False,3,1,0,2,4,6
5S,low,True,3,0,0,2,4,5
2D,low,False,1,4,2,2,1,10
QH,high,True,3,3,2,-1,1,6
AH,veryhigh,True,2,2,2,-1,1,5
7H,mediumlow,True,1,1,2,-1,1,4
2C,low,False,3,0,2,-1,1,3
3D,low,False,4,3,2,4,0,10
QH,high,True,2,2,1,4,0,8
8S,mediumHigh,False,1,1,1,4,0,7
KH,veryhigh,True,1,0,1,2,0,4
7D,mediumlow,False,3,-1,1,2,0,3
JD,high,False,3,4,1,1,5,10
8C,mediumHigh,False,4,3,0,1,5,8
KD,veryhigh,False,2,2,0,1,3,5
KS,veryhigh,False,3,2,3,3,4,10
AH,veryhigh,False,6,1,3,3,4,9
JD,high,True,1,0,3,3,4,8
KS,veryhigh,False,3,2,2,7,0,10
8S,mediumHigh,False,2,1,2,6,0,8
8D,mediumHigh,False,3,0,1,6,0,6
KD,veryhigh,True,1,3,1,3,2,10
8C,mediumHigh,False,3,2,1,3,2,9
4H,low,False,2,1,-1,3,2,6
3S,low,False,2,0,-1,2,2,4
7H,mediumlow,False,1,3,4,2,0,10
8S,mediumHigh,False,2,2,2,0,0,5
TS,high,False,1,1,2,-1,0,3
6C,mediumlow,False,5,1,3,6,1,10
KH,veryhigh,False,1,0,2,5,-1,5
7H,mediumlow,True,2,3,2,2,5,10
3C,low,False,2,2,1,1,5,7
AC,veryhigh,False,1,1,1,1,4,5
6S,mediumlow,False,4,0,1,1,4,4
AC,veryhigh,False,4,3,1,4,3,10
TD,high,True,1,2,0,0,1,2
6H,mediumlow,False,2,3,2,2,4,10
7C,mediumlow,True,3,2,1,0,3,5
TS,high,False,1,1,1,0,3,4
9H,mediumHigh,False,4,2,1,4,5,10
9S,mediumHigh,False,2,1,1,4,5,9
2H,low,False,2,0,0,2,2,2
JC,high,False,2,6,1,1,1,10
AS,veryhigh,False,1,5,1,1,1,9
AD,veryhigh,False,2,4,1,1,1,8
6H,mediumlow,True,5,3,1,1,1,7
8H,mediumHigh,True,3,2,0,0,0,3
3H,low,True,2,1,0,0,0,2
7C,mediumlow,False,3,4,2,0,6,10
KC,veryhigh,False,2,3,2,0,5,8
4H,low,True,3,2,2,0,5,7
3D,low,False,1,1,2,-1,4,4
QH,high,True,1,0,2,-2,4,2
