card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
3C,low,False,4,2,3,2,4,10
4H,low,False,3,1,3,2,3,8
TC,high,False,2,0,2,0,2,3
7D,mediumlow,False,3,2,5,0,1,10
JC,high,True,3,1,5,-2,0,6
5D,low,False,2,0,5,-2,0,5
AS,veryhigh,False,5,3,2,2,2,10
8S,mediumHigh,False,4,2,2,2,2,9
KD,veryhigh,True,2,1,2,2,2,8
7D,mediumlow,True,1,0,1,1,2,5
7H,mediumlow,True,4,2,2,5,0,10
6C,mediumlow,False,3,1,2,1,0,5
2D,low,False,1,0,2,0,0,3
KD,veryhigh,False,3,3,2,1,5,10
5D,low,False,2,2,2,1,5,9
KS,veryhigh,False,2,1,1,0,4,5
TC,high,True,1,0,1,0,4,4
3S,low,False,1,-1,0,0,4,2
7D,mediumlow,False,3,1,1,6,3,10
7C,mediumlow,False,3,0,1,5,-1,4
6S,mediumlow,False,4,2,3,1,6,10
JS,high,False,2,1,2,0,1,2
JC,high,False,2,1,4,3,1,10
5C,low,False,1,0,4,3,1,9
8S,mediumHigh,True,2,2,3,2,4,10
AD,veryhigh,False,4,1,1,2,2,5
7D,mediumlow,False,3,0,1,2,2,4
AS,veryhigh,False,4,3,1,2,2,10
4D,low,True,3,2,1,2,2,9
4S,low,False,3,1,0,2,2,7
5D,low,True,1,0,-1,0,2,3
3H,low,False,1,-1,-1,0,2,2
6D,mediumlow,True,2,1,2,6,2,10
QC,high,False,1,0,2,6,1,8
6S,mediumlow,False,2,1,3,3,5,10
AS,veryhigh,False,3,4,2,1,4,10
KD,veryhigh,True,2,3,2,1,4,9
5C,low,False,2,2,2,1,4,8
5H,low,False,2,1,1,0,4,5
2S,low,False,2,0,1,-1,3,2
AH,veryhigh,False,4,2,4,1,5,10
5C,low,False,2,1,4,1,5,9
4S,low,True,1,0,3,0,2,3
AD,veryhigh,False,3,6,1,0,2,10
9C,mediumHigh,False,1,5,1,0,2,9
KS,veryhigh,True,3,4,1,-2,2,6
AH,veryhigh,False,2,3,1,-2,2,5
8D,mediumHigh,False,1,2,1,-2,2,4
7H,mediumlow,False,1,1,0,-2,2,2
TD,high,False,2,2,3,4,2,10
2S,low,True,2,1,-1,4,2,5
4H,low,False,1,0,-1,4,1,3
KC,veryhigh,False,4,2,4,3,0,10
AC,veryhigh,False,3,1,4,3,0,9
2S,low,False,4,0,4,3,0,8
4S,low,False,5,2,3,1,6,10
QS,high,False,4,1,2,1,6,8
5H,low,False,2,0,1,1,5,5
AD,veryhigh,False,3,2,4,3,0,10
9H,mediumHigh,False,2,1,4,3,0,9
5S,low,True,2,0,3,3,-1,6
KH,veryhigh,False,2,4,1,5,1,10
3C,low,True,5,3,1,5,1,9
6C,mediumlow,True,3,2,1,4,-2,4
4H,low,False,1,1,1,3,-2,2
5D,low,False,2,3,2,4,0,10
7C,mediumlow,True,3,2,2,3,0,8
AD,veryhigh,False,5,3,2,3,1,10
QD,high,False,4,2,1,3,1,8
9D,mediumHigh,False,3,1,0,3,1,6
2S,low,True,1,0,0,3,1,5
9D,mediumHigh,False,4,5,0,2,4,10
AD,veryhigh,False,3,4,-1,1,3,6
5D,low,False,2,3,-1,1,3,5
4D,low,False,1,2,-1,1,1,2
QD,high,False,2,3,2,3,4,10
JS,high,False,2,2,2,3,4,9
2C,low,False,4,1,2,3,4,8
3C,low,False,3,0,2,3,2,5
5D,low,False,3,3,1,4,1,10
QD,high,False,2,2,1,4,0,8
JS,high,False,4,1,1,2,0,5
8S,mediumHigh,False,3,0,1,2,0,4
6D,mediumlow,False,1,-1,0,2,0,2
8S,mediumHigh,False,3,2,3,3,3,10
4H,low,False,4,1,3,3,2,8
2H,low,False,2,0,1,2,1,3
JC,high,False,3,1,5,4,1,10
9S,mediumHigh,False,4,0,3,3,1,6
9S,mediumHigh,False,3,4,1,3,1,10
AD,veryhigh,False,4,3,1,3,0,8
7D,mediumlow,False,3,2,1,3,0,7
4D,low,False,2,1,1,2,-1,4
AC,veryhigh,False,6,2,2,2,5,10
QC,high,False,5,1,2,2,5,9
2C,low,False,4,0,2,2,5,8
7S,mediumlow,False,2,1,3,4,1,10
QS,high,False,1,0,3,4,0,8
AC,veryhigh,False,4,1,4,3,3,10
2H,low,False,1,0,4,3,3,9
8C,mediumHigh,False,4,2,3,1,5,10
5D,low,False,2,1,1,1,4,6
JH,high,True,1,0,1,0,3,3
AD,veryhigh,False,4,4,1,3,3,10
3C,low,False,1,3,1,3,3,9
2H,low,False,1,2,0,3,3,7
5S,low,True,2,1,-1,3,3,5
JH,high,False,2,2,3,2,2,10
8C,mediumHigh,True,3,1,2,1,1,6
JD,high,False,1,0,1,1,0,3
KS,veryhigh,False,5,3,1,6,1,10
JS,high,False,4,2,1,6,1,9
5C,low,False,2,1,1,6,1,8
7D,mediumlow,True,2,0,0,5,1,5
QD,high,True,1,2,3,2,4,10
KS,veryhigh,False,3,1,3,2,4,9
6C,mediumlow,False,3,0,3,1,4,7
KH,veryhigh,False,2,3,1,3,2,10
5C,low,False,4,2,1,3,2,9
TD,high,False,2,1,1,3,1,7
TH,high,False,1,0,1,3,1,6
KD,veryhigh,False,1,-1,1,3,1,5
JC,high,False,2,-2,1,3,1,4
