card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
JH,high,False,1,1,0,0,0,2
AH,veryhigh,False,1,5,1,0,3,10
KS,veryhigh,False,5,4,1,0,3,9
TD,high,False,1,3,1,0,3,8
8C,mediumHigh,True,3,2,1,0,3,7
8S,mediumHigh,False,3,1,-1,0,3,4
TD,high,False,3,1,5,4,1,10
6S,mediumlow,True,1,0,5,4,1,9
TC,high,False,3,3,2,4,0,10
8C,mediumHigh,False,2,2,2,4,0,9
KS,veryhigh,False,1,1,2,0,-1,3
TH,high,False,1,0,2,0,-1,2
9H,mediumHigh,True,5,4,3,1,3,10
AH,veryhigh,True,3,3,-1,0,2,3
JH,high,True,2,2,-1,0,2,2
AH,veryhigh,False,2,2,4,0,6,10
7S,mediumlow,False,3,1,4,0,6,9
4D,low,False,3,2,5,2,0,10
7H,mediumlow,True,3,1,3,1,-1,5
4S,low,False,2,1,5,3,2,10
3D,low,False,5,0,3,3,1,6
KS,veryhigh,False,4,4,2,2,1,10
9D,mediumHigh,False,3,3,2,2,1,9
AC,veryhigh,False,1,2,1,2,1,7
6D,mediumlow,False,2,1,1,2,1,6
2D,low,False,1,0,1,-1,1,2
5C,low,False,2,2,2,3,4,10
KD,veryhigh,True,2,1,1,3,3,7
QC,high,False,5,4,1,4,0,10
AS,veryhigh,False,1,3,1,3,0,8
KH,veryhigh,False,3,2,1,3,0,7
5H,low,False,2,1,1,3,0,6
TC,high,False,3,0,0,2,0,3
6H,mediumlow,True,1,0,1,7,4,10
8C,mediumHigh,False,2,3,2,3,1,10
8H,mediumHigh,False,2,2,1,2,-1,5
4H,low,False,1,1,1,2,-2,3
9S,mediumHigh,True,1,0,1,2,-2,2
QD,high,False,2,2,3,4,2,10
6S,mediumlow,False,5,1,1,3,2,6
4C,low,False,4,0,4,3,5,10
KH,veryhigh,False,3,3,2,2,4,10
7H,mediumlow,False,2,2,2,1,4,8
5H,low,False,1,1,1,1,2,4
2S,low,False,1,3,2,1,6,10
AC,veryhigh,False,4,2,2,1,5,8
5D,low,True,2,1,2,1,5,7
JD,high,False,3,2,2,4,4,10
9S,mediumHigh,True,2,1,2,4,4,9
4C,low,False,2,0,1,4,2,5
8H,mediumHigh,False,1,-1,1,3,1,2
5H,low,False,4,1,2,5,4,10
JS,high,False,6,4,2,3,2,10
KC,veryhigh,False,2,3,2,3,2,9
AC,veryhigh,False,1,2,2,3,2,8
4S,low,False,5,1,2,3,2,7
2D,low,True,1,0,2,3,1,5
4H,low,False,3,1,3,5,0,10
7S,mediumlow,False,3,2,2,3,4,10
6S,mediumlow,False,1,1,1,2,4,7
4H,low,False,2,0,1,1,4,5
6D,mediumlow,False,2,2,2,2,6,10
QS,high,True,1,1,1,-1,5,4
AH,veryhigh,False,3,4,2,0,3,10
3D,low,False,2,3,2,0,3,9
9S,mediumHigh,False,1,2,1,0,3,7
2C,low,True,3,1,0,-1,3,4
8S,mediumHigh,False,2,1,3,3,4,10
3C,low,False,4,0,0,2,4,5
KD,veryhigh,False,4,5,2,1,0,10
3C,low,True,5,4,2,1,0,9
3H,low,False,1,3,1,1,0,7
AC,veryhigh,True,2,2,1,1,-1,5
KC,veryhigh,True,1,1,1,1,-1,4
4D,low,False,3,0,1,1,-1,3
8C,mediumHigh,False,3,2,1,4,5,10
KC,veryhigh,False,2,1,0,4,4,7
6D,mediumlow,False,2,2,4,2,1,10
5H,low,False,1,3,3,1,4,10
JC,high,False,1,2,3,0,4,8
8S,mediumHigh,True,3,1,3,0,4,7
AC,veryhigh,False,2,4,2,3,2,10
QH,high,True,3,3,2,3,2,9
QD,high,False,5,2,2,3,1,7
7C,mediumlow,False,1,1,2,3,1,6
3D,low,False,4,0,2,3,0,4
AD,veryhigh,False,2,3,2,5,1,10
KC,veryhigh,False,3,2,2,5,1,9
6C,mediumlow,False,2,1,1,2,1,4
3H,low,False,3,2,2,2,6,10
QC,high,False,4,1,1,2,6,8
JS,high,False,1,0,1,2,6,7
3C,low,False,2,-1,1,1,5,4
KS,veryhigh,False,2,3,3,3,2,10
AC,veryhigh,False,5,2,3,3,2,9
4D,low,True,2,1,3,3,2,8
3C,low,False,3,0,1,1,2,3
7S,mediumlow,False,4,2,5,2,0,10
2H,low,True,3,1,3,2,-1,6
JH,high,False,3,3,2,5,1,10
2C,low,True,3,2,1,5,0,7
8S,mediumHigh,False,1,1,0,2,0,2
3H,low,False,3,1,2,5,3,10
2H,low,False,2,0,2,5,2,8
5S,low,False,1,3,5,1,0,10
QC,high,False,2,2,3,0,0,6
QH,high,False,3,1,3,0,0,5
5D,low,True,3,2,2,3,2,10
8C,mediumHigh,False,1,1,-1,2,1,4
KS,veryhigh,False,1,5,0,3,1,10
8D,mediumHigh,True,4,4,0,3,1,9
2H,low,False,2,3,0,3,1,8
JD,high,True,3,2,0,3,-1,5
QC,high,False,2,1,0,3,-1,4
4H,low,True,2,1,5,3,0,10
6D,mediumlow,False,3,0,4,2,0,7
KS,veryhigh,False,2,1,4,2,5,10
6H,mediumlow,False,3,0,4,2,5,9
JD,high,False,4,2,4,2,1,10
QD,high,False,3,1,4,1,1,8
6D,mediumlow,False,2,0,4,1,1,7
TH,high,True,1,-1,3,0,1,4
9S,mediumHigh,False,2,3,3,2,3,10
QH,high,True,2,2,0,1,0,2
AH,veryhigh,False,4,2,4,2,3,10
5H,low,False,3,1,4,2,3,9
AH,veryhigh,False,5,3,3,3,0,10
2H,low,False,4,2,2,3,0,8
2S,low,True,2,1,2,2,-1,5
6H,mediumlow,False,3,0,2,2,-2,3
8C,mediumHigh,False,2,2,3,2,4,10
KS,veryhigh,False,4,1,1,1,2,4
2S,low,False,3,0,1,1,2,3
3C,low,False,1,2,4,1,4,10
AS,veryhigh,False,4,1,3,1,4,8
5H,low,True,1,0,3,1,4,7
AH,veryhigh,False,2,2,4,2,3,10
5D,low,False,3,1,4,2,3,9
4S,low,True,1,0,3,1,3,6
JD,high,False,3,2,2,2,5,10
5S,low,False,4,1,2,2,5,9
6S,mediumlow,False,3,0,1,2,5,7
3S,low,False,2,-1,1,2,5,6
JH,high,True,1,-2,1,2,4,4
4D,low,False,2,-3,1,2,4,3
KS,veryhigh,False,4,2,3,2,5,10
6S,mediumlow,False,3,1,3,2,5,9
5H,low,True,1,0,0,2,4,4
JH,high,False,3,2,3,2,5,10
5C,low,False,1,1,3,2,5,9
3H,low,False,2,0,3,2,4,7
5S,low,True,3,2,2,2,3,10
AH,veryhigh,False,4,1,2,1,3,8
6H,mediumlow,False,3,0,2,1,3,7
TD,high,False,1,3,3,1,4,10
2S,low,False,3,2,3,1,4,9
8C,mediumHigh,True,2,1,2,0,4,6
QC,high,True,1,0,2,0,4,5
2S,low,False,2,1,3,5,2,10
4H,low,False,4,0,2,4,1,6
QH,high,False,3,-1,1,4,1,4
4S,low,False,2,1,3,4,4,10
5D,low,True,4,3,2,2,4,10
TC,high,False,1,2,1,-1,2,3
8D,mediumHigh,True,2,1,1,-1,2,2
AH,veryhigh,False,4,2,3,3,1,10
8S,mediumHigh,False,3,1,3,3,1,9
7D,mediumlow,True,2,0,2,1,1,5
QC,high,False,3,2,2,6,1,10
7C,mediumlow,False,2,1,1,4,0,5
6D,mediumlow,False,2,0,1,4,-1,3
KS,veryhigh,False,2,3,1,2,5,10
9C,mediumHigh,False,3,2,1,2,5,9
9D,mediumHigh,True,3,1,0,1,4,5
8C,mediumHigh,False,2,0,0,1,2,2
JH,high,False,3,3,2,1,5,10
KC,veryhigh,False,2,2,2,1,4,8
2D,low,False,3,1,2,1,4,7
4S,low,True,1,0,1,1,2,3
4H,low,False,3,2,3,2,4,10
6D,mediumlow,False,1,1,3,1,4,8
